#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:file76a54892883c" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:file76a54892883c" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:file76a54892883c">
#                <taxonset id="TaxonSet.file76a54892883c" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:file76a54892883c" name="distribution" x="@birthRate.t:file76a54892883c">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ClockPrior.c:file76a54892883c" name="distribution">
#            <parameter id="clockRate.c:file76a54892883c" name="x">1.0</parameter>
#            <Uniform id="Uniform.150" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="auto_name_1.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:file76a54892883c">
#            <taxonset id="auto_name_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="3" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.151" name="distr">
#                <parameter estimate="false" id="RealParameter.300" name="mean">10.0</parameter>
#                <parameter estimate="false" id="RealParameter.301" name="sigma">0.01</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@file76a54892883c" id="treeLikelihood.file76a54892883c" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:file76a54892883c">
#            <siteModel id="SiteModel.s:file76a54892883c" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:file76a54892883c" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:file76a54892883c" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:file76a54892883c" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:file76a54892883c" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:file76a54892883c" id="StrictClock.c:file76a54892883c" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.file76a54892883c	TreeHeight	YuleModel	birthRate	logP(mrca(auto_name_1))	mrca.age(auto_name_1)	clockRate
635000	-22.62190762960423	-16.635532333438686	-5.9863752961655425	-16.635532333438686	10.023853655247118	-6.827622605707209	0.09376528001136053	0.8412473095416662	10.023853655247118	Infinity
636000	-20.729823243196268	-16.635532333438686	-4.094290909757583	-16.635532333438686	9.992569650654307	-7.504472105545793	0.03687883936671815	3.41018119578821	9.992569650654307	Infinity
637000	-20.11111903497859	-16.635532333438686	-3.4755867015399033	-16.635532333438686	9.992569650654307	-6.885767897328114	0.08010550719760744	3.41018119578821	9.992569650654307	Infinity
638000	-19.70191644663657	-16.635532333438686	-3.0663841131978837	-16.635532333438686	9.99942590172544	-6.750967821837037	0.09186343465434296	3.684583708639153	9.99942590172544	Infinity
639000	-21.040953172456284	-16.635532333438686	-4.405420839017596	-16.635532333438686	9.986089556565876	-7.124150309131172	0.17304112227809287	2.7187294701135767	9.986089556565876	Infinity
640000	-21.064017575338074	-16.635532333438686	-4.428485241899388	-16.635532333438686	10.011143477438518	-7.493831447569037	0.12819951104659594	3.0653462056696497	10.011143477438518	Infinity
641000	-21.76365513118499	-16.635532333438686	-5.128122797746302	-16.635532333438686	9.997591753937916	-8.785356205052016	0.2064317453009107	3.657233407305714	9.997591753937916	Infinity
642000	-20.603112570485774	-16.635532333438686	-3.9675802370470876	-16.635532333438686	10.009966543571137	-7.157151936053654	0.04480139189793803	3.1895716990065663	10.009966543571137	Infinity
643000	-20.90522472119926	-16.635532333438686	-4.269692387760573	-16.635532333438686	10.01357776881345	-7.034145010786519	0.1412918103029883	2.7644526230259463	10.01357776881345	Infinity
644000	-21.358629393875045	-16.635532333438686	-4.723097060436358	-16.635532333438686	10.017602156905278	-6.860149074629608	0.05947384640733009	2.13705201419325	10.017602156905278	Infinity
645000	-21.409516564259164	-16.635532333438686	-4.77398423082048	-16.635532333438686	9.99960459888831	-8.459434173408267	0.018534857510068465	3.6854499425877876	9.99960459888831	Infinity
646000	-24.115168247128786	-16.635532333438686	-7.4796359136901005	-16.635532333438686	9.971896200399769	-7.216749806623763	0.11892818032618901	-0.2628861070663371	9.971896200399769	Infinity
647000	-20.34567857659155	-16.635532333438686	-3.7101462431528645	-16.635532333438686	9.996086605331577	-7.319804606782071	0.16316544996836382	3.609658363629207	9.996086605331577	Infinity
648000	-20.009002812998222	-16.635532333438686	-3.373470479559535	-16.635532333438686	9.996086605331577	-6.983128843188742	0.16003985376828575	3.609658363629207	9.996086605331577	Infinity
649000	-22.845858997429282	-16.635532333438686	-6.210326663990598	-16.635532333438686	9.99830943748637	-9.882268308711556	0.29952201771402664	3.6719416447209583	9.99830943748637	Infinity
650000	-19.82659530521538	-16.635532333438686	-3.191062971776696	-16.635532333438686	9.998729448326818	-6.869223116788991	0.06623147128125877	3.6781601450122947	9.998729448326818	Infinity
651000	-20.227205999612572	-16.635532333438686	-3.591673666173884	-16.635532333438686	9.998729448326818	-7.269833811186179	0.056315543553571136	3.6781601450122947	9.998729448326818	Infinity
652000	-20.470286544907786	-16.635532333438686	-3.834754211469102	-16.635532333438686	10.007820326642982	-7.215198320237873	0.04954070713622843	3.3804441087687707	10.007820326642982	Infinity
653000	-22.1585929883001	-16.635532333438686	-5.523060654861412	-16.635532333438686	10.01271109266002	-8.401432924586814	0.2332143997695468	2.8783722697254013	10.01271109266002	Infinity
654000	-20.08331220660324	-16.635532333438686	-3.4477798731645533	-16.635532333438686	9.995551784761275	-7.035078431897862	0.09933871702341583	3.5872985587333086	9.995551784761275	Infinity
655000	-20.241197905671633	-16.635532333438686	-3.6056655722329483	-16.635532333438686	10.004500308391068	-7.190633346942803	0.10660751596312368	3.584967774709855	10.004500308391068	Infinity
656000	-20.707350574552397	-16.635532333438686	-4.071818241113711	-16.635532333438686	10.011593607819357	-7.085991182551847	0.1669935015095645	3.014172941438136	10.011593607819357	Infinity
657000	-21.43969379864284	-16.635532333438686	-4.804161465204152	-16.635532333438686	9.98609752953954	-7.523999693467787	0.22066980659169608	2.719838228263635	9.98609752953954	Infinity
658000	-22.14393883719288	-16.635532333438686	-5.508406503754196	-16.635532333438686	9.983974706251642	-7.910587957931798	0.19013772219117192	2.4021814541776028	9.983974706251642	Infinity
659000	-24.053464744338616	-16.635532333438686	-7.4179324108999305	-16.635532333438686	10.000450691348629	-11.103148450224705	0.35707591844477166	3.685216039324774	10.000450691348629	Infinity
660000	-20.290418128110424	-16.635532333438686	-3.6548857946717384	-16.635532333438686	10.011367416702248	-6.6950266350424545	0.085574118089687	3.040140840370716	10.011367416702248	Infinity
661000	-23.00259044945454	-16.635532333438686	-6.367058116015854	-16.635532333438686	9.999829952045594	-10.053145187265285	0.36813411495947435	3.686087071249431	9.999829952045594	Infinity
662000	-19.7145986371356	-16.635532333438686	-3.0790663036969166	-16.635532333438686	9.999829952045594	-6.7651533749463475	0.12995171556572122	3.686087071249431	9.999829952045594	Infinity
663000	-19.743636531755463	-16.635532333438686	-3.108104198316778	-16.635532333438686	9.999829952045594	-6.794191269566209	0.12312950994946181	3.686087071249431	9.999829952045594	Infinity
664000	-20.72177910913856	-16.635532333438686	-4.086246775699875	-16.635532333438686	9.995318573419027	-7.662899654318094	0.1663798470025323	3.5766528786182192	9.995318573419027	Infinity
665000	-20.678584269755802	-16.635532333438686	-4.043051936317117	-16.635532333438686	9.988330793613935	-7.048431700697629	0.11174784857509486	3.0053797643805114	9.988330793613935	Infinity
666000	-20.344581869271927	-16.635532333438686	-3.7090495358332407	-16.635532333438686	10.006700895383238	-7.170771193931148	0.07634280319102904	3.461721658097907	10.006700895383238	Infinity
667000	-19.979543152950225	-16.635532333438686	-3.3440108195115386	-16.635532333438686	9.99351066994018	-6.819685449168562	0.09089614996055997	3.475674629657023	9.99351066994018	Infinity
668000	-20.741886620609122	-16.635532333438686	-4.106354287170435	-16.635532333438686	9.994679950163539	-7.651071288641689	0.11235666586142085	3.544717001471254	9.994679950163539	Infinity
669000	-20.409160106196637	-16.635532333438686	-3.7736277727579526	-16.635532333438686	9.994349385464698	-7.300212202408545	0.20195159997958492	3.5265844296505926	9.994349385464698	Infinity
670000	-22.3087365814591	-16.635532333438686	-5.673204248020413	-16.635532333438686	10.018853048386687	-7.582248733450088	0.13295149314687554	1.909044485429675	10.018853048386687	Infinity
671000	-21.008969095842104	-16.635532333438686	-4.373436762403417	-16.635532333438686	10.006932856450073	-7.81934592240027	0.21371804306332823	3.445909159996854	10.006932856450073	Infinity
672000	-20.84485213436282	-16.635532333438686	-4.209319800924135	-16.635532333438686	10.007850883934722	-7.587369560925156	0.15910705216624024	3.3780497600010215	10.007850883934722	Infinity
673000	-21.244277534142462	-16.635532333438686	-4.608745200703778	-16.635532333438686	10.014504622199452	-7.243056527743077	0.07541351863729132	2.6343113270392995	10.014504622199452	Infinity
674000	-21.062393246951032	-16.635532333438686	-4.4268609135123445	-16.635532333438686	10.014681891509106	-7.035302874869964	0.12471395811924973	2.608441961357619	10.014681891509106	Infinity
675000	-21.230084604685572	-16.635532333438686	-4.5945522712468865	-16.635532333438686	9.982886463812237	-6.816418319780973	0.13297716635797308	2.221866048534086	9.982886463812237	Infinity
676000	-20.063002278009446	-16.635532333438686	-3.42746994457076	-16.635532333438686	10.001887390256003	-7.095890387461894	0.06540377266742115	3.6684204428911342	10.001887390256003	Infinity
677000	-20.52671618190348	-16.635532333438686	-3.8911838484647947	-16.635532333438686	10.003978758190145	-7.498262917569969	0.10685634966936484	3.607079069105174	10.003978758190145	Infinity
678000	-20.22365169870335	-16.635532333438686	-3.5881193652646646	-16.635532333438686	10.000249831624414	-7.274038938845297	0.11962369339486853	3.685919573580632	10.000249831624414	Infinity
679000	-21.990965492023147	-16.635532333438686	-5.355433158584462	-16.635532333438686	9.980067594239864	-7.055160814434456	0.17090302923317174	1.699727655849994	9.980067594239864	Infinity
680000	-19.960730027296698	-16.635532333438686	-3.325197693858012	-16.635532333438686	10.002710317137753	-6.974700251705444	0.06692078980842782	3.6495025578474323	10.002710317137753	Infinity
681000	-20.616276522438753	-16.635532333438686	-3.9807441890000685	-16.635532333438686	9.997598198964731	-7.6381326007183885	0.17146642258134842	3.65738841171832	9.997598198964731	Infinity
682000	-20.288400285074314	-16.635532333438686	-3.652867951635628	-16.635532333438686	9.999646442266815	-7.338474589065574	0.06431416860405935	3.6856066374299457	9.999646442266815	Infinity
683000	-25.054387294259065	-16.635532333438686	-8.41885496082038	-16.635532333438686	10.012551682056772	-11.317363001332318	0.3951697981880629	2.8985080405119388	10.012551682056772	Infinity
684000	-20.87474112704748	-16.635532333438686	-4.239208793608793	-16.635532333438686	10.009564430731253	-7.468048770327569	0.2184204285005555	3.228839976718776	10.009564430731253	Infinity
685000	-21.178059109518323	-16.635532333438686	-4.542526776079637	-16.635532333438686	9.98936712654068	-7.663468438853478	0.1474033918686951	3.1209416627738413	9.98936712654068	Infinity
686000	-20.584772190297933	-16.635532333438686	-3.949239856859246	-16.635532333438686	9.992921769961649	-7.3849648072635965	0.17751308986149983	3.4357249504043503	9.992921769961649	Infinity
687000	-20.038416458362825	-16.635532333438686	-3.4028841249241393	-16.635532333438686	10.004437049760858	-6.990678724805912	0.05908447991661767	3.587794599881773	10.004437049760858	Infinity
688000	-20.694852228156154	-16.635532333438686	-4.0593198947174685	-16.635532333438686	9.990857426049246	-7.327618255275837	0.0666857833430537	3.2682983605583686	9.990857426049246	Infinity
689000	-22.666667089332996	-16.635532333438686	-6.0311347558943105	-16.635532333438686	10.00133253193862	-9.708488201840506	0.37384866324191957	3.677353445946196	10.00133253193862	Infinity
690000	-20.821927967449614	-16.635532333438686	-4.186395634010927	-16.635532333438686	9.989587769470093	-7.330554563754729	0.1689574487486061	3.144158929743802	9.989587769470093	Infinity
691000	-25.863214868184254	-16.635532333438686	-9.227682534745568	-16.635532333438686	9.986230253597808	-11.965884607625656	0.4668272587887036	2.738202072880086	9.986230253597808	Infinity
692000	-22.29100697179795	-16.635532333438686	-5.655474638359265	-16.635532333438686	10.020252741903084	-7.290838518178008	0.08666719422765719	1.635363879818743	10.020252741903084	Infinity
693000	-21.394846368837527	-16.635532333438686	-4.759314035398843	-16.635532333438686	10.006156838872695	-8.25601236366064	0.020132752842873726	3.4966983282617963	10.006156838872695	Infinity
694000	-20.256560855620894	-16.635532333438686	-3.6210285221822063	-16.635532333438686	10.006156838872695	-7.1177268504440026	0.05500371419869466	3.4966983282617963	10.006156838872695	Infinity
695000	-21.9788557742215	-16.635532333438686	-5.343323440782816	-16.635532333438686	10.015251030359444	-7.866585458442826	0.031209637412361917	2.52326201766001	10.015251030359444	Infinity
696000	-19.72147496003516	-16.635532333438686	-3.0859426265964744	-16.635532333438686	9.999341564035294	-6.770006589781803	0.07426204685862707	3.684063963185329	9.999341564035294	Infinity
697000	-20.87590248574046	-16.635532333438686	-4.240370152301773	-16.635532333438686	9.997180628279173	-7.886857520584193	0.13915145776287874	3.6464873682824197	9.997180628279173	Infinity
698000	-21.408881441432204	-16.635532333438686	-4.773349107993519	-16.635532333438686	9.98431073057016	-7.228814884566334	0.08887228020453532	2.455465776572815	9.98431073057016	Infinity
699000	-20.80058252406062	-16.635532333438686	-4.165050190621933	-16.635532333438686	10.00935554346516	-7.413650875762842	0.15841172529106776	3.248600685140909	10.00935554346516	Infinity
700000	-20.28795934974015	-16.635532333438686	-3.652427016301462	-16.635532333438686	9.992762539171391	-7.076754472856633	0.0594390159014892	3.4243274565551713	9.992762539171391	Infinity
701000	-20.032768121943715	-16.635532333438686	-3.397235788505029	-16.635532333438686	9.996243744249522	-7.012920154973461	0.10743207150039114	3.615684366468432	9.996243744249522	Infinity
702000	-21.608865974804356	-16.635532333438686	-4.97333364136567	-16.635532333438686	9.996243744249522	-8.589018007834103	0.20120791174268096	3.615684366468432	9.996243744249522	Infinity
703000	-20.698481704899756	-16.635532333438686	-4.0629493714610705	-16.635532333438686	9.993740162471957	-7.553253194856988	0.09846420312590827	3.4903038233959176	9.993740162471957	Infinity
704000	-19.942751130267123	-16.635532333438686	-3.3072187968284363	-16.635532333438686	9.999363258366415	-6.991423250072153	0.14233222223640604	3.684204453243717	9.999363258366415	Infinity
705000	-19.995821616002395	-16.635532333438686	-3.360289282563709	-16.635532333438686	9.995805990052133	-6.958572338133109	0.05745711936128345	3.5982830555694	9.995805990052133	Infinity
706000	-20.331514946705862	-16.635532333438686	-3.6959826132671765	-16.635532333438686	10.006218596879698	-7.188859530289636	0.06811698634752077	3.4928769170224596	10.006218596879698	Infinity
707000	-20.17711172829754	-16.635532333438686	-3.5415793948588536	-16.635532333438686	9.995356420493769	-7.119996894488821	0.07140723061488678	3.5784174996299676	9.995356420493769	Infinity
708000	-23.9524106482963	-16.635532333438686	-7.3168783148576155	-16.635532333438686	9.977172663314587	-8.397673466894965	0.2211622564309792	1.080795152037349	9.977172663314587	Infinity
709000	-19.83911701433588	-16.635532333438686	-3.2035846808971944	-16.635532333438686	10.006409601545176	-6.684401373841	0.12168255283185668	3.480816692943806	10.006409601545176	Infinity
710000	-19.830797122004256	-16.635532333438686	-3.1952647885655687	-16.635532333438686	10.006409601545176	-6.6760814815093745	0.11457062520126242	3.480816692943806	10.006409601545176	Infinity
711000	-19.963136835464624	-16.635532333438686	-3.3276045020259395	-16.635532333438686	9.995802534587671	-6.92574257537088	0.07167074775053082	3.598138073344941	9.995802534587671	Infinity
712000	-20.894112652669286	-16.635532333438686	-4.258580319230599	-16.635532333438686	10.011384491720175	-7.296778713380317	0.08025036578007944	3.0381983941497186	10.011384491720175	Infinity
713000	-21.261985090030585	-16.635532333438686	-4.626452756591899	-16.635532333438686	9.986446325327307	-7.394173923709353	0.06633467271190481	2.767721167117454	9.986446325327307	Infinity
714000	-20.077002159350215	-16.635532333438686	-3.441469825911529	-16.635532333438686	9.990017170478522	-6.629417052420473	0.10860981183253161	3.1879472265089444	9.990017170478522	Infinity
715000	-20.519090026145964	-16.635532333438686	-3.8835576927072784	-16.635532333438686	10.007887883784342	-7.258695792514277	0.08810072027285883	3.3751380998069984	10.007887883784342	Infinity
716000	-20.160662221028325	-16.635532333438686	-3.525129887589639	-16.635532333438686	10.00964299348337	-6.746424923771503	0.11432750803483999	3.221295036181864	10.00964299348337	Infinity
717000	-19.86951519143418	-16.635532333438686	-3.2339828579954917	-16.635532333438686	10.00189405451823	-6.902277298188773	0.11410627734884261	3.6682944401932813	10.00189405451823	Infinity
718000	-20.590380709899712	-16.635532333438686	-3.954848376461025	-16.635532333438686	10.011198350953855	-7.014064708815953	0.05142612792558277	3.0592163323549277	10.011198350953855	Infinity
719000	-20.384875014730166	-16.635532333438686	-3.749342681291481	-16.635532333438686	9.995689916347628	-7.3426902286226605	0.062393261003163794	3.5933475473311796	9.995689916347628	Infinity
720000	-22.298524676116298	-16.635532333438686	-5.662992342677612	-16.635532333438686	9.988048054479242	-8.634978986805146	0.19195767264983202	2.9719866441275347	9.988048054479242	Infinity
721000	-20.712067432203753	-16.635532333438686	-4.076535098765069	-16.635532333438686	9.990465213383514	-7.308205972438875	0.11081314320765061	3.2316708736738065	9.990465213383514	Infinity
722000	-21.244183797305222	-16.635532333438686	-4.608651463866536	-16.635532333438686	10.011836245580874	-7.594399569396207	0.10615847530764497	2.9857481055296704	10.011836245580874	Infinity
723000	-20.296090404059147	-16.635532333438686	-3.6605580706204615	-16.635532333438686	10.009017088742805	-6.940250276425763	0.07538573892967312	3.2796922058053015	10.009017088742805	Infinity
724000	-20.249718923625405	-16.635532333438686	-3.614186590186719	-16.635532333438686	10.009017088742805	-6.893878795992021	0.06577246274734082	3.2796922058053015	10.009017088742805	Infinity
725000	-22.387803663322963	-16.635532333438686	-5.752271329884278	-16.635532333438686	9.985207985676709	-8.344484543965478	0.23848127449618398	2.592213214081201	9.985207985676709	Infinity
726000	-22.367222482722354	-16.635532333438686	-5.731690149283668	-16.635532333438686	10.008421969348326	-9.063273963546349	0.19999147944843515	3.3315838142626815	10.008421969348326	Infinity
727000	-20.14883084569744	-16.635532333438686	-3.5132985122587543	-16.635532333438686	9.990157470142782	-6.7151531950909895	0.07387196539348932	3.201854682832235	9.990157470142782	Infinity
728000	-20.634503721421215	-16.635532333438686	-3.9989713879825293	-16.635532333438686	10.003366026586663	-7.628552365855327	0.17415449078887568	3.629580977872798	10.003366026586663	Infinity
